ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: add-specification","Meta: model-name","Meta: _jet_woo_template","Meta: _template_type"
3464,simple,ETECH00155,"PROFESSIONAL GRAPHICS PRINTERS SC-P7000",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;61 CM (24\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">61 CM (24"")</span>","PRINT RESOLUTION OF 2880DPI, FADE-RESISTANT COLOUR PRINTS UP TO 200 YEARS, BLACK PRINTS UP TO 400 YEARS, NEW EPSON ULTRACHROME HDX 10-COLOUR PIGMENT INK, 6.9CM (2.7) COLOUR LCD DISPLAY PANEL, BUILT-IN ROTARY CUTTER, GIGABIT ETHERNET, USB 2.0 AND INTERNAL HARD DRIVE SLOT PRECISE DOTS AS SMALL AS 3.5PL, EXCELLENT COLOUR MATCHING WITH EPSON COLORBASE 2, CHOICE OF LIGHT BLACK AND VIOLET INK CONFIGURATION,\nMODEl :- SC-P7000",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-P7000-1.jpg,,,,,,,,,0,,SC-P7000,,default
3465,simple,ETECH00156,"PROFESSIONAL GRAPHICS PRINTERS SC-P9000",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;112 CM (44\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">112 CM (44"")</span>","PRINT RESOLUTION OF 2880DPI, FADE-RESISTANT COLOUR PRINTS UP TO 200 YEARS, BLACK PRINTS UP TO 400 YEARS, NEW EPSON ULTRACHROME HDX 10-COLOUR PIGMENT INK, 6.9CM (2.7) COLOUR LCD DISPLAY PANEL, BUILT-IN ROTARY CUTTER, GIGABIT ETHERNET, USB 2.0 AND INTERNAL HARD DRIVE SLOT PRECISE DOTS AS SMALL AS 3.5PL, EXCELLENT COLOUR MATCHING WITH EPSON COLORBASE 2, CHOICE OF LIGHT BLACK AND VIOLET INK CONFIGURATION,\nMODEl :- SC-P9000",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-P9000-1.jpg,,,,,,,,,0,,SC-P9000,,default
3466,simple,ETECH00157,"PROFESSIONAL GRAPHICS PRINTERS SC-P10070",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;112 CM (44\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">112 CM (44"")</span>","PRINT RESOLUTION OF 2400DPI, PRECISIONCORE MICRO TFP PRINTHEAD WITH VARIABLE-SIZES DROPLET TECHONOLOGY, FADE-RESISTANT COLOUR PRINTS UP TO 200YEARS,BLACK PRINTS UP TO 400YEARS, WIDE COLOUR GAMUT WITH 10-COLOUR ULTRACHROME PRO INK QUICK DRY WATER AND SCRATCH-RESISTANT PRINTS, SUPPORTS PRINTING ON 1.5MM THICK BOARD STOCKS, 6.9CM (2.7) COLOUR LCD DISPLAY PANEL IMPROVED PAPER FEEDING ADJUSTMENT FUNCTION EASY MEDIA HANDING NOZZLE VERIFICATION TECHNOLOGY,\nMODEl :- SC-P10070",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-P10070-1.jpg,,,,,,,,,0,,SC-P10070,,default
3467,simple,ETECH00158,"PROFESSIONAL GRAPHICS PRINTERS SC-P20070",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM (64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM (64"")</span>","PRINT RESOLUTION OF 2400DPI, PRECISIONCORE MICRO TFP PRINTHEAD WITH VARIABLE-SIZES DROPLET TECHONOLOGY, FADE-RESISTANT COLOUR PRINTS UP TO 200YEARS,BLACK PRINTS UP TO 400YEARS, WIDE COLOUR GAMUT WITH 10-COLOUR ULTRACHROME PRO INK QUICK DRY WATER AND SCRATCH-RESISTANT PRINTS, SUPPORTS PRINTING ON 1.5MM THICK BOARD STOCKS, 6.9CM (2.7) COLOUR LCD DISPLAY PANEL IMPROVED PAPER FEEDING ADJUSTMENT FUNCTION EASY MEDIA HANDING NOZZLE VERIFICATION TECHNOLOGY,\nMODEl :- SC-P20070",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-P20070-1.jpg,,,,,,,,,0,,SC-P20070,,default
3468,simple,ETECH00159,"PROFESSIONAL GRAPHICS PRINTERS SC-S40670",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM(64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM(64"")</span>","PRINT RESOLUTION OF 1440DPI, ECO-FRIENDLY 4-COLOUR ULTRACHROME GS3 INK TECHNOLOGY, PRINT SPEEDS OF 29.4M/HR (S40670)/52.3M/HR (S60670) PRINTS ARE LIGHTFAST FOR UP TO THREE YEARS, OUTDOORS WITHOUT LAMINATION REQUIRED THIRD-PARTY RIP SOFTWARE PRECISE DOTS AS SMALL AS 4.2 PICOLITRES,\nMODEl :- SC-S40670",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-S40670-1.jpg,,,,,,,,,0,,SC-S40670,,default
3469,simple,ETECH00160,"PROFESSIONAL GRAPHICS PRINTERS SC-S60670",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM(64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM(64"")</span>","PRINT RESOLUTION OF 1440DPI, ECO-FRIENDLY 4-COLOUR ULTRACHROME GS3 INK TECHNOLOGY, PRINT SPEEDS OF 29.4M/HR (S40670)/52.3M/HR (S60670) PRINTS ARE LIGHTFAST FOR UP TO THREE YEARS, OUTDOORS WITHOUT LAMINATION REQUIRED THIRD-PARTY RIP SOFTWARE PRECISE DOTS AS SMALL AS 4.2 PICOLITRES,\nMODEl :- SC-S60670",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-S60670-1.jpg,,,,,,,,,0,,SC-S60670,,default
3470,simple,ETECH00161,"PROFESSIONAL GRAPHICS PRINTERS SC-S60670L",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM(64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM(64"")</span>","EPSON PRECISIONCORE TFP PRINTHEAD TECHNOLOGY PRINT SPEED OF 52.3 M/H ECO-FRIENDLY EPSON ULTRACHROME GS3 INK TECHNOLOGY LOW POWER CONSUMPTION OF JUST 1.5W PRINT RESOLUTION OF 1440DPI, EPSON'S ORIGINAL BILK INK SOLUTION-3000ML (EACH COLOUR) RPRECISE DOTS AS SMALL AS 4.2PL, HI-SPEED USB CONNECTIVITY REQUIRED THIRD-PARTY RIP SOFTWARE,\nMODEl :- SC-S60670L",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-S60670L-1.jpg,,,,,,,,,0,,SC-S60670L,,default
3471,simple,ETECH00162,"PROFESSIONAL GRAPHICS PRINTERS SC-S80670",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM(64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM(64"")</span>","EPSON 'S FIRST 163 CM PRINTER TO SUPPORT WHITE AND METALLIC INK WIDEST COLOUR GAMUT IN ITS CLASS WITH 10-COLOUR EPSON, ULTRACHROME GS3 INK WITH RED COLOUR DUAL PRECISIONCORE TFP PRINTEADS,SIGLE-PASS PRINT SPEEDS OF UP TO 95.1 M/H, 2PASS PRINT SPEEDS OF UP TO 52.3 M/H, PRINT RESOLUTION OF 1440DPI,USB 2.0 - GIGABYTE,ETHERNET INTERFACE PRECISE DOTS AS SMALL AS 4.2PL EPSON EDGE PRINT RIP INCLUDED,\nMODEl :- SC-S80670",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-S80670-1.jpg,,,,,,,,,0,,SC-S80670,,default
3472,simple,ETECH00163,"PROFESSIONAL GRAPHICS PRINTERS SC-B6070",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;112 CM (44\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">112 CM (44"")</span>","WORLD'S FIRST ORIGINAL INK TANK PROFESSIONAL GRAPHICS PRINTER PRINT RESOLUTION OF 1440DPI LOWEST RUNNING COST IN ITS CLASS HIGH-CAPACITY INK TANK SYSTEM OF 1.5 LITRES PER COLOUR HIGHEST PRODUCTIVITY IN ITS CLASS-PRINT SPEEDS OF UP TO REQUIRES THIRD-PARTY RIP SOFTWARE PRECISE DOTS AS SMALL AS 3.8PL\nMODEl :- SC-B6070",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-B6070-1.jpg,,,,,,,,,0,,SC-B6070,,default
3473,simple,ETECH00164,"PROFESSIONAL GRAPHICS PRINTERS SC-S80670L",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;163 CM(64\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">163 CM(64"")</span>","EPSON PRECISIONCORE TFP TECHNOLOGY, EPSON'S ORIGINAL BULK INK SOLITION - 1500ML (EACH COLOUR), 2-PASS PRINT SPEED OF 52.3 M2/H, EPSON ULTRACHROME GS3 INK TECHNOLOGY WITH RED COLOUR,LOW POWER CONSUMPTION OF JUST 1.5 W, PRINT RESOLUTION OF 1440 DPI, 6.9 CM (2.7"") COLOUR LCDSCREEN, PRECISE DOTS AS SMALL AS 4.2 PL, HI-SPEED USB CONNECTIVITY, EPSON EDGE PRINT RIP INCLUDED\nMODEl :- SC-S80670L",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-S80670L-1.jpg,,,,,,,,,0,,SC-S80670L,,default
3474,simple,ETECH00165,"PROFESSIONAL GRAPHICS PRINTERS SC-F530",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;61 CM (24\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">61 CM (24"")</span>","PRINT RESOLUTION OF UP TO2400 *1200 DPI, EPSON'S PRECISION CORE TFP PRINTHEAD TECHNOLOGY,LOW POWER CONSUMPTION OF 1.6 W, HIGH-SPEED USB CONNECTIVITY, 10.9CM (4.3"") TOUCH SCREEN, GENUINE INK, MEDIA AND DRIVER\nMODEl :- SC-F530",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-F530-1.jpg,,,,,,,,,0,,SC-F530,,default
3475,simple,ETECH00166,"PROFESSIONAL GRAPHICS PRINTERS SC-F531",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;61 CM (24\&quot;)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">61 CM (24"")</span>","PRINT RESOLUTION OF UP TO 2400 * 1200 DPI, STUNNING-QUALITY PRINTS WITH FLUORESCENT YELLOW AND FLUORESCENT PINK, EPSON'S PRECISION CORE TFP PRINTHEAD TECHNOLOGY, LOW POWER CONSUMPTIONOF 1.6 W, HIGH-SPEED USB CONNECTIVITY, 10.9 CM (4.3"") TOUCH SCREEN, GENUINE INK , MEDIA AND DRIVER\nMODEl :- SC-F531",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/SC-F531-1.jpg,,,,,,,,,0,,SC-F531,,default
